Type,Number of Rooms,Number of Bathrooms,Area (sqft),Amenities Distance Avg (km),Parking Spaces,Age (years),Location,Crime Rate,Lower Status Population,Avg People in Building,Rent Price
PG,1,1,186.591,10.2192,1,15.3,Faridabad,1.81,7.36,38.1809,12549.21436
PG,1,1,148.077,6.1909,2,5.6,Mayur Vihar,0.73,5.21,2.9538,15515.47954
PG,1,1,203.056,3.1577,0,0.9,Greater Noida,0.52,1.27,21.9317,14596.94524
Flat,3,3,386.888,3.7499,0,21,Gurgaon,0.01,5.21,20.3536,31204.17508
Flat,4,2,1160.985,5.5633,2,1.4,Noida,1.28,1.7,28.5544,53810.03769
Flat,2,1,309.539,12.8581,0,11.6,Greater Noida,0.04,8.06,34.7446,19995.78914
Flat,2,1,566.154,6.5613,0,13.6,Mayur Vihar,1.15,8.05,46.2929,25286.96929
Flat,3,3,851.898,8.3465,0,23.5,Noida,1.09,1.35,9.8493,38476.60813
PG,1,1,179.926,12.118,0,18.5,Noida,0.01,7.6,30.8112,10871.09033
Flat,1,1,132.186,8.7759,1,2.6,Vasant Kunj,0.35,7.68,52.123,13203.38545
PG,1,1,124.161,7.5321,1,11.2,Mayur Vihar,1.06,6.1,42.6153,12159.93275
Flat,1,1,232.745,3.3942,0,0.7,Dwarka,0.64,2.94,14.5519,15843.07044
Flat,4,1,599.956,3.1143,0,19.1,Gurgaon,0.72,3.16,30.9178,37235.54199
Flat,1,1,291.684,7.7302,2,16.6,Mayur Vihar,1.78,1.98,37.6036,18631.21602
PG,1,1,161.811,6.3125,1,12.5,Saket,1.94,1.45,59.3558,12942.44932
Flat,2,1,296.623,6.1146,0,11.2,Saket,0.52,0.73,43.695,20383.76487
Flat,2,2,466.567,5.5325,0,7.8,New Delhi,0.71,6.6,10.7611,28646.28777
Flat,3,3,427.411,12.5304,2,15.1,Gurgaon,0.02,7.25,3.1134,34023.6684
Flat,2,1,522.292,4.9077,0,3,Faridabad,1.17,5.39,20.408,24172.38051
Flat,4,2,1091.584,6.6801,0,0.1,Greater Noida,1.4,2.82,18.9808,48759.91825
PG,1,1,132.065,9.5623,0,6.8,Mayur Vihar,1.87,6.89,58.7698,10602.05158
Flat,3,2,745.819,11.986,0,13.8,Gurgaon,0.39,6.87,13.8677,36199.49008
PG,1,1,168.259,2.7111,0,3.1,Saket,1.44,3.53,20.9898,13174.87423
PG,1,1,131.41,5.773,1,4.8,Greater Noida,1.11,1.63,18.5281,14628.17569
Flat,2,2,355.232,4.4538,0,6,Faridabad,0.65,7.88,19.1903,22784.12017
PG,1,1,214.51,3.237,1,8.7,Noida,1.5,3.67,28.2576,14321.392
Flat,3,3,409.929,9.4862,2,7.5,Noida,0.52,5.29,38.5707,35259.81542
Flat,3,3,596.979,12.4655,2,8.8,Saket,0.11,0.15,18.9425,39300.19655
PG,1,1,193.176,12.0935,0,17,Saket,1.39,9.01,53.712,10351.06255
Flat,2,1,277.376,4.808,1,14.8,Vasant Kunj,1.68,2.1,37.2012,21173.36533
Flat,4,3,693.056,3.3042,0,20.1,Faridabad,0.96,6.78,43.7141,40937.62797
PG,1,1,176.209,13.5362,0,24.8,Dwarka,0.18,2.56,12.4024,10268.12212
Flat,3,1,441.459,3.0721,1,7.3,Faridabad,0.06,2.16,22.5635,31687.43883
PG,1,1,186.11,11.8513,1,8.4,Greater Noida,1.88,1.79,48.8121,14897.96349
Flat,4,2,1163.195,2.1601,2,7.1,Greater Noida,0.54,8.54,22.764,54468.77867
PG,1,1,129.751,8.7798,0,16,New Delhi,1.47,5.97,18.991,9911.390409
PG,1,1,116.253,12.5823,0,10.2,Mayur Vihar,1.56,0.06,37.8654,11163.39772
PG,1,1,140.403,13.3581,1,18.6,New Delhi,0.61,1.25,51.3968,13471.10071
Flat,4,3,735.871,6.3719,0,15,Vasant Kunj,0.11,7.8,17.5717,40871.08791
Flat,2,2,245.785,4.4723,1,1.6,Gurgaon,0.6,0.56,20.5845,23893.85117
Flat,1,1,238.851,2.0655,1,5.6,New Delhi,1.91,9.49,13.6885,15674.99732
Flat,2,2,413.375,12.7842,0,1.5,Mayur Vihar,0.06,1.84,20.4335,25954.64908
Flat,3,3,723.648,12.8789,0,5.1,Noida,1.5,8.19,22.4096,34780.94393
PG,1,1,202.471,6.1735,1,14.8,Vasant Kunj,0.36,4.07,6.6542,15195.73563
Flat,3,1,756.594,0.9112,1,20.2,Dwarka,0.29,5.69,27.0602,35359.03348
PG,1,1,235.407,9.7496,1,10.9,New Delhi,1.63,0.21,35.0351,17551.23215
Flat,1,1,232.582,8.0464,0,23.4,Vasant Kunj,1.16,5.69,10.1344,10551.0347
Flat,1,1,229.784,5.1166,0,6.4,Faridabad,0.75,2.49,35.3292,14571.46483
PG,1,1,178.852,6.2615,0,6.5,New Delhi,1.21,9.63,52.1721,12343.07093
Flat,1,1,298.428,2.7023,1,7.6,New Delhi,1.41,0.87,24.7175,20554.33672
Flat,3,2,455.032,13.6181,2,21.8,Saket,0.98,5.45,58.5496,32303.03109
Flat,1,1,220.914,9.0264,1,14.3,Gurgaon,1.65,4.73,52.1495,15023.08772
PG,1,1,117.257,12.8329,2,17.2,Saket,0.36,3.59,46.7563,14507.04174
Flat,2,2,333.132,10.6012,1,18.2,Mayur Vihar,1.71,5.72,35.7225,22766.24915
PG,1,1,187.258,12.3725,0,5.4,Greater Noida,0.72,5.24,24.2252,12400.23596
Flat,3,3,696.291,1.8019,1,12.6,Saket,1.99,0.45,13.9912,38675.71359
Flat,3,2,666.395,0.997,0,24.2,Greater Noida,1.14,1.63,53.3717,33984.30382
PG,1,1,212.352,5.373,1,4.1,Dwarka,1.45,6.79,14.2569,13379.69747
Flat,4,4,712.247,8.0028,1,19.5,Noida,1.77,4.05,33.6476,43494.84024
PG,1,1,110.866,8.0426,1,8.9,Vasant Kunj,1.45,8.62,39.87,10577.94161
Flat,3,3,452.723,8.6174,1,23.5,Dwarka,1.68,9.45,54.8038,29679.90024
Flat,3,3,664.877,7.7157,0,4,Faridabad,0.98,8.35,6.6107,35574.49317
Flat,1,1,186.712,10.88,0,17.5,New Delhi,1.6,2.96,49.1165,13180.90667
PG,1,1,198.193,3.0989,1,18.7,Dwarka,0.19,3.34,4.8149,13444.7607
Flat,1,1,150.111,7.3987,2,17.1,New Delhi,0.43,4.25,46.2512,17648.77358
Flat,2,1,268.822,0.6934,0,19.5,Gurgaon,1.29,9.95,7.2141,16755.50236
Flat,1,1,199.311,8.0538,0,20.7,Vasant Kunj,0.23,4.78,52.0296,13579.78897
Flat,2,1,249.289,12.6083,0,5.2,Faridabad,1.54,1.81,36.4098,18626.69051
Flat,1,1,176.802,1.7893,2,17,Gurgaon,1.45,2.12,47.7124,17318.38761
Flat,2,2,430.342,4.3108,0,4.3,Mayur Vihar,1.21,3.05,45.9153,25463.24484
Flat,4,3,1015.228,8.4113,2,11.2,Noida,0.62,3.28,10.1856,52124.20014
PG,1,1,196.218,11.2258,2,17.1,Gurgaon,0.77,4.19,18.8432,16394.59386
Flat,3,1,612.127,11.3114,2,15.1,Greater Noida,1,2.68,22.7515,34079.12543
Flat,2,1,491.593,3.4393,0,17.1,Greater Noida,0.68,5.99,3.3738,23191.48968
PG,1,1,232.518,11.898,0,8.2,Noida,1.6,3.13,55.4898,13024.17994
Flat,1,1,212.08,9.8347,1,19.6,Noida,1.63,2.07,51.9464,14543.46441
Flat,2,2,416.71,6.5299,0,12.3,Mayur Vihar,1.24,6.56,46.3383,24333.34736
Flat,3,3,720.81,4.3819,0,22.2,New Delhi,0.5,9.91,49.7091,42546.16746
Flat,4,1,677.161,14.9784,2,11.8,Mayur Vihar,1.8,2.69,32.0594,39757.20205
PG,1,1,128.096,11.3044,1,18.8,New Delhi,1.85,1.58,18.1735,11643.36505
Flat,2,1,496.825,9.077,2,17.2,Saket,1.32,0.05,22.6006,26817.40129
Flat,4,1,970.036,11.2107,0,16.4,Gurgaon,0.57,4.27,10.6716,45439.65498
PG,1,1,108.977,14.7863,0,3.2,Faridabad,0.98,7.79,9.7402,9428.272713
PG,1,1,158.525,2.4364,1,23.8,New Delhi,0.19,1,15.2508,14765.11472
Flat,2,2,418.571,13.0523,1,5,Noida,0.01,2.3,44.7075,28181.36314
Flat,2,2,426.062,4.6035,2,16.4,Mayur Vihar,1.16,0.5,30.6256,28265.81664
Flat,3,1,854.767,3.6215,1,19.9,Vasant Kunj,1.37,0.56,25.4846,36706.34274
PG,1,1,148.14,1.8796,2,9.8,Greater Noida,0.15,6.6,37.1078,16802.20243
Flat,1,1,160.305,14.9812,0,3.1,Greater Noida,1.19,0.9,57.0149,12015.0265
Flat,3,2,890.841,4.761,2,20.8,Gurgaon,1.88,9.89,16.0378,42293.50486
Flat,4,1,1096.882,4.5747,0,5.9,Vasant Kunj,0.75,2.59,45.0858,48240.55486
Flat,3,3,436.13,1.7586,2,13.2,Noida,0.46,2.15,45.8984,36777.52908
Flat,3,1,382.858,11.2526,0,24,Mayur Vihar,0.47,4.84,59.2889,25427.50331
Flat,2,1,472.467,12.6095,2,4.3,Noida,1.84,8.29,15.1218,25665.33868
PG,1,1,166.787,9.7945,0,16.2,Vasant Kunj,1.83,5.65,6.6352,8676.988357
Flat,3,3,818.069,5.2728,2,9.4,Dwarka,1.08,0.94,13.4967,42879.79719
Flat,2,1,357.433,13.5245,2,4.8,Mayur Vihar,1.07,7.18,31.0207,24696.1099
PG,1,1,150.702,7.935,2,1.1,Noida,0.91,2.12,44.7524,17010.08278
Flat,3,2,405.832,11.2894,1,7.5,Dwarka,1.43,3.58,50.7904,30436.75014
Flat,3,1,816.854,12.6917,1,8.3,Faridabad,0.11,6.81,55.6476,38587.21606
Flat,4,2,1125.042,7.8004,1,17.7,Faridabad,1.49,9.09,44.7492,47960.20498
Flat,1,1,256.803,3.2669,1,13.7,New Delhi,0.92,4.48,55.3389,18853.05409
Flat,4,1,1046.913,12.3254,2,7.3,Vasant Kunj,1.06,8.95,12.2602,47030.38869
Flat,4,4,1141.938,2.8791,0,6,Vasant Kunj,0.91,5.73,4.2122,53159.42604
Flat,1,1,189.543,4.255,1,16.4,New Delhi,0.14,1.23,31.6732,16122.39381
Flat,1,1,165.593,14.2313,1,3.9,Greater Noida,0.53,4.43,32.4278,14670.18814
PG,1,1,158.868,0.6035,1,13.9,Faridabad,0.9,9.16,28.2744,13833.16609
Flat,4,4,951.353,10.1796,0,20.9,Noida,1.3,5.8,33.5339,45861.07051
PG,1,1,154.11,0.8903,1,16.4,Gurgaon,1.5,2.69,16.8625,13991.2684
Flat,1,1,243.99,14.6141,1,14.1,Faridabad,0.59,6.67,47.3783,15629.39896
Flat,4,2,753.552,3.4505,1,21.2,Vasant Kunj,1.26,0.34,41.3276,41419.09482
PG,1,1,151.602,12.2134,0,11.9,Noida,0.18,0.08,5.5582,12336.22462
PG,1,1,102.33,8.5104,1,11.8,Mayur Vihar,0.66,2.92,57.4551,13794.68715
Flat,2,2,419.958,12.9246,2,14.9,Vasant Kunj,1.77,9.2,48.9434,25434.34209
PG,1,1,171.599,5.1488,2,23.5,Dwarka,0.52,8.62,51.4185,14975.54062
Flat,3,2,513.455,8.8741,0,18.2,Faridabad,0.66,7.78,55.7668,30415.98665
Flat,3,2,839.569,10.3479,1,20.9,Saket,0.94,1.13,48.6654,39083.94103
Flat,4,3,1153.368,3.31,1,11.5,Dwarka,0.17,0.65,15.6618,53701.08471
Flat,3,2,889.476,11.4025,0,1.2,Faridabad,0.04,0.64,26.6259,39987.73877
Flat,3,1,412.908,9.211,0,15.4,Dwarka,0.87,9.63,26.8497,25171.77612
Flat,3,3,870.598,1.1782,1,21.4,Saket,1.24,8.84,57.1079,40772.83527
Flat,1,1,249.463,4.4242,1,18.7,New Delhi,0.74,2.13,9.7241,16331.95703
PG,1,1,172.305,5.6854,2,1,Noida,0.77,7.15,55.5205,18240.18068
PG,1,1,243.598,2.3373,1,6.8,Vasant Kunj,0.18,5.3,14.3949,16333.43061
PG,1,1,249.336,3.6473,0,0.8,Saket,1.66,0.21,10.2916,13640.88512
Flat,2,2,429.231,4.2806,2,4.6,Mayur Vihar,0.15,3.45,8.7022,29044.11571
Flat,3,2,604.831,5.3456,0,17.6,Faridabad,0.09,0.28,21.2221,34389.4528
PG,1,1,165.581,7.5595,1,3.1,New Delhi,0.64,1.35,38.6778,16264.09037
PG,1,1,124.055,6.104,1,8,Saket,1.43,0.38,16.5265,13686.16837
Flat,1,1,142.806,0.5596,2,23.1,Saket,1.22,3.15,22.1985,14030.95142
PG,1,1,189.2,8.0853,2,13.9,Dwarka,0.84,8.86,46.1451,15114.25599
PG,1,1,228.436,0.7796,0,14.9,Faridabad,0.81,1.35,6.6128,14070.55879
Flat,2,2,538.344,14.4898,0,11.5,Noida,0.05,0.91,47.2827,28351.48264
Flat,1,1,231.614,0.3773,1,10.6,Mayur Vihar,0.52,0.73,17.2628,16313.11177
Flat,1,1,209.327,10.2192,2,0,Gurgaon,0.59,1.75,25.8485,19474.83408
Flat,2,2,488.34,12.1449,1,13.1,Gurgaon,0.56,4.99,31.4558,28747.55065
Flat,3,3,486.561,10.9728,2,8.2,Faridabad,1.53,2.14,52.9039,35617.85609
PG,1,1,176.936,13.3164,2,11.5,Greater Noida,1.02,4.7,11.1207,14995.00954
PG,1,1,196.47,12.2311,2,12.6,Greater Noida,0.17,2.3,31.1721,16979.77873
PG,1,1,217.552,4.2607,0,15.5,Gurgaon,0.48,2.66,56.2859,14690.49557
PG,1,1,140.984,7.3817,2,23,Mayur Vihar,1.08,0.42,57.6778,15538.0679
Flat,1,1,255.965,9.0927,1,18.1,Noida,1.05,1.48,37.9359,16403.51077
Flat,4,3,595.887,7.5744,0,24.8,Saket,0.49,2.99,22.6158,38421.54953
Flat,3,1,365.033,5.7006,1,8.5,Faridabad,0.2,9.8,51.5331,28065.60501
Flat,2,2,289.642,6.4634,2,12.2,Faridabad,1.48,1.2,11.406,25037.25264
Flat,4,2,1011.033,5.8121,1,13.8,Greater Noida,0.25,5.24,58.8524,49151.8439
Flat,1,1,263.255,4.2648,2,10.7,Saket,0.48,2.19,35.7008,18675.39603
Flat,1,1,215.08,11.0314,0,18,Greater Noida,0.86,7.75,26.9657,10441.00812
PG,1,1,210.822,12.259,0,18.5,Noida,0.83,2.48,2.7742,11371.29007
PG,1,1,156.797,14.4241,0,22.8,Mayur Vihar,1.49,4.4,24.6379,9062.588255
Flat,4,4,1020.956,12.6022,1,24.9,Greater Noida,0.47,7.53,57.3438,50588.68033
Flat,4,4,731.37,13.6592,2,1.4,Mayur Vihar,1.26,0.82,14.7012,48855.30686
Flat,2,2,437.138,14.1383,1,18.6,Dwarka,0.41,8.96,48.2532,24023.03855
PG,1,1,221.784,5.3366,1,23.6,Faridabad,0.84,9.53,41.2046,13885.55672
Flat,3,1,862.782,14.4592,1,21.4,Mayur Vihar,0.23,1.39,58.6899,37673.22525
PG,1,1,202.532,9.6388,2,18.8,Mayur Vihar,1.32,2.14,52.0728,16508.40778
Flat,4,4,767.735,14.404,0,5.8,Saket,0.46,0.56,39.5804,46538.38114
PG,1,1,210.395,2.811,2,7.3,Greater Noida,0.13,9.9,39.876,17696.45315
Flat,1,1,169.912,14.7494,0,23.6,Dwarka,0.97,0.54,25.8224,9481.486899
PG,1,1,221.889,14.5904,0,24,Gurgaon,0.93,6.6,33.1706,11487.22814
Flat,4,2,1072.37,13.2527,0,9,Faridabad,1.32,9.73,20.3472,45423.58709
Flat,3,2,722.997,2.6785,0,13.9,New Delhi,1.05,3.12,25.1083,41747.94727
Flat,3,3,456.752,9.9544,2,8.1,Faridabad,1.06,2.78,57.3017,36018.98784
Flat,1,1,283.336,10.3626,0,5.5,Saket,0.18,2.59,16.9544,15906.27736
Flat,1,1,165.108,12.9272,2,18.5,New Delhi,1.07,7.92,50.8208,14683.79899
Flat,1,1,261.748,7.7772,1,15.8,New Delhi,1.76,8.85,23.7708,15499.91102
Flat,3,3,805.908,6.1455,2,16.9,Mayur Vihar,0.44,7.31,46.474,42228.61655
Flat,3,1,488.299,12.2347,2,12.7,New Delhi,0.78,9.19,15.0314,33301.61052
Flat,3,3,554.473,4.3889,1,7.4,Mayur Vihar,1.53,7.58,34.5,34573.56736
Flat,4,2,502.461,7.9424,2,7.4,Faridabad,0.07,5.75,56.7219,40625.10033
PG,1,1,172.479,2.2127,1,16.7,Gurgaon,1.39,5.97,26.7279,13843.76643
PG,1,1,115.459,4.0708,2,5.3,New Delhi,1.42,8.67,12.981,15265.06779
Flat,2,2,470.253,9.4851,1,13.2,Vasant Kunj,0.24,1.95,45.8805,28120.79901
Flat,2,2,298.243,12.2642,0,14.2,Mayur Vihar,1.64,4.09,29.1169,19222.581
Flat,3,3,513.409,11.7867,0,10.7,New Delhi,0.67,6.77,53.6963,35641.03479
Flat,3,3,749.341,2.2855,0,19.6,Greater Noida,1.83,5.72,35.6579,36477.82294
PG,1,1,236.931,4.9024,1,10.1,Vasant Kunj,0.24,7.03,26.2128,15354.38091
Flat,2,1,376.055,5.0821,1,2.5,Noida,1.87,1.81,43.7083,24551.71326
Flat,3,3,664.597,9.1053,2,10.6,Saket,0.69,0.24,3.1994,40785.1531
Flat,4,3,811.389,6.0066,0,15.5,Vasant Kunj,0.7,8,19.5318,41611.40088
Flat,2,1,377.083,3.3861,2,8.5,Saket,1.32,5.02,36.2277,25641.76022
Flat,3,3,377.275,8.2515,0,4.1,Noida,1.37,4.08,37.8522,30648.84918
Flat,1,1,183.932,11.1555,0,0,Noida,0.83,8.54,9.1297,11046.89227
PG,1,1,241.933,0.5595,2,18,Dwarka,1.8,4.2,37.8435,15812.83103
Flat,3,1,408.925,1.8826,0,13.7,Greater Noida,0.64,8.32,54.058,26256.64323
Flat,1,1,222.547,1.2334,1,9.5,New Delhi,1.42,9.68,8.7895,15964.94
Flat,3,1,838.029,11.997,2,6.3,Greater Noida,0.98,8.31,15.9029,37991.22341
Flat,1,1,243.558,7.2893,2,9.3,Noida,1.41,4.67,52.3305,18232.83591
PG,1,1,167.594,9.5631,0,22.9,Dwarka,1.61,2.2,48.117,10828.6958
Flat,2,2,344.107,7.989,0,1.1,Gurgaon,0.05,1.35,46.1749,26107.59454
Flat,4,1,548.429,13.5401,0,7,Vasant Kunj,0.82,4.86,43.1698,34724.96598
Flat,4,2,934.972,5.4247,2,18.2,Faridabad,1.77,0.74,17.8476,47110.9922
Flat,3,2,553.578,6.8838,2,22.1,Saket,1.04,0.9,55.8101,34544.69628
Flat,4,4,1189.412,8.9443,0,22.7,Dwarka,0.22,3.79,43.1813,54331.46392
PG,1,1,176.557,5.9722,1,9.4,Greater Noida,0.36,0.08,24.1959,14899.84402
Flat,4,3,932.148,2.8536,0,8.4,Faridabad,0.24,8.4,15.8121,46077.5846
PG,1,1,115.654,4.0499,1,4.4,Faridabad,1.97,8.96,5.291,10842.26726
Flat,4,1,732.543,3.7391,0,21.8,Mayur Vihar,1.98,0.14,59.7222,36643.43125
Flat,2,2,472.095,6.9023,0,21.2,Noida,1.72,9.44,59.9896,22853.9306
Flat,1,1,146.932,0.818,1,21.1,Noida,0.74,1.71,18.6217,13718.81192
Flat,4,3,767.54,7.3549,1,18,Vasant Kunj,1.68,9.8,18.5498,42297.53737
Flat,1,1,120.79,0.1696,1,23.7,Noida,1.52,1.7,49.3374,12679.63019
Flat,1,1,166.495,2.2642,1,6.7,Dwarka,0.34,6.51,59.7416,16279.61907
Flat,1,1,176.33,11.9438,2,24.8,New Delhi,1.41,2.97,51.1102,15287.08904
Flat,4,2,869.222,5.1925,0,13,Saket,1.45,7.67,14.6784,42074.6078
Flat,1,1,225.919,3.3946,2,6.3,Saket,1.9,3.34,31.0643,17588.52494
Flat,1,1,254.932,6.3765,2,22.2,Noida,1.08,6.49,4.9598,15725.99558
Flat,2,1,496.203,8.2518,1,7.5,Noida,1.71,0.68,46.4968,25801.0911
Flat,4,2,1085.076,0.61,1,11.3,Saket,1.68,7.74,55.5513,48692.57859
Flat,1,1,123.349,4.1762,0,21,New Delhi,1.84,2.96,12.3086,10684.4364
Flat,4,3,681.41,0.6278,0,16,Vasant Kunj,0.43,9.96,30.0976,40099.54673
Flat,4,3,968.351,2.4288,0,5.4,New Delhi,1.11,3.26,55.1194,57232.62037
Flat,1,1,204.523,5.5304,1,18.1,Greater Noida,1.21,2.94,22.9073,13763.41307
PG,1,1,220.563,14.8877,0,13.5,Gurgaon,0.79,2.57,6.0429,11840.20633
Flat,2,1,272.187,8.4404,2,9,Greater Noida,0.14,2.01,16.2183,24520.18704
Flat,1,1,185.396,3.2142,0,19,Gurgaon,1.17,3.77,20.728,12132.85034
Flat,2,1,353.094,4.7408,1,11.7,Mayur Vihar,1.57,3.36,38.5362,22139.36259
Flat,2,2,573.072,13.2146,1,7.8,Faridabad,1.21,8.99,52.1824,29103.39675
Flat,2,1,365.011,1.7701,0,1.6,Gurgaon,0.13,9.74,23.8021,23525.63088
PG,1,1,222.755,10.7444,2,5.6,Mayur Vihar,1.06,8.97,38.0486,17320.0358
Flat,2,2,375.34,9.015,2,18.9,Dwarka,1.16,8.15,8.4006,25086.63739
Flat,1,1,288.034,2.9927,2,5.8,Vasant Kunj,1.49,1.2,36.0218,20038.0617
Flat,1,1,194.84,13.7917,1,23.2,Saket,1.67,4.98,23.5568,11119.21486
PG,1,1,178.957,13.9944,0,2.3,Faridabad,1.57,8.77,54.9039,12071.46629
Flat,1,1,160.998,12.4926,2,22.4,New Delhi,0.28,9.57,19.1788,14361.01165
Flat,1,1,252.38,3.1855,1,11.9,New Delhi,0.18,0.54,54.9408,20930.06857
Flat,1,1,267.944,11.5288,1,19.4,New Delhi,0.74,3.2,11.839,16578.03053
Flat,2,1,555.34,5.6363,0,8.9,Dwarka,0.44,6.48,52.6737,25608.03453
Flat,1,1,183.753,6.9321,1,12,Noida,1.68,8.96,8.0749,10892.76499
Flat,3,3,463.354,14.8731,2,9,New Delhi,0.07,0.38,42.6631,40559.41572
Flat,4,3,943.468,13.9014,1,17.7,Vasant Kunj,0.78,7.59,8.7454,46745.42838
Flat,2,2,325.549,0.7638,2,7.7,Noida,0.77,4.63,2.1801,25722.98936
Flat,4,1,865.044,9.1794,0,24.2,Faridabad,0.93,6.76,25.5964,37973.59724
Flat,1,1,151.319,3.2917,0,12.8,Noida,1.66,2.43,50.8688,11452.1598
Flat,4,3,781.922,9.7964,0,3.2,Gurgaon,0.8,6.48,36.0773,45769.50731
PG,1,1,217.071,12.7152,1,21.5,Faridabad,0.73,7.94,56.8186,14343.91411
Flat,2,1,357.925,9.959,0,21.7,Greater Noida,1.97,4.96,51.9521,19225.89847
Flat,2,1,577.604,6.0001,2,17.9,Noida,0.58,1.07,10.8419,28844.558
Flat,3,2,539.88,14.0135,2,1.7,Mayur Vihar,1.18,7.64,19.5083,33780.66795
Flat,4,4,1038.867,1.2282,0,12.2,New Delhi,1.13,8.24,41.9629,58911.05084
PG,1,1,189.717,11.6188,2,13,Vasant Kunj,0.77,0.4,28.6768,16287.57552
Flat,3,2,484.842,13.1036,1,7.9,Mayur Vihar,1.63,3.45,25.2738,30038.37014
Flat,4,1,923.929,12.783,2,23.8,Dwarka,1.91,0.86,11.0467,44308.13716
Flat,2,2,375.321,5.4891,2,13.3,Noida,1.56,8.57,28.72,24445.33902
PG,1,1,219.467,4.3516,2,24,New Delhi,1.53,7.2,23.1677,15777.6085
Flat,4,4,809.213,6.8982,1,21.7,Dwarka,0.46,9.34,12.8715,44555.82427
Flat,1,1,275.892,13.7542,1,18.2,Saket,0.98,8.13,19.2424,13856.28832
Flat,1,1,269.284,1.3328,0,22.6,Vasant Kunj,0.64,4.46,47.4925,13498.99544
Flat,4,4,1171.998,7.6149,1,9.8,Faridabad,1.21,9.2,34.6409,53565.75461
Flat,2,1,512.047,3.3453,1,11.4,Greater Noida,0.24,6.34,37.7753,26310.92267
PG,1,1,181.53,1.5835,2,19.5,Noida,0.79,8.41,58.1277,15445.13193
Flat,3,2,822.719,14.5067,0,10.4,Greater Noida,1.03,5.76,5.071,36133.69033
Flat,4,2,504.495,0.2747,1,5.5,Dwarka,0.26,9.07,41.0857,37326.76377
PG,1,1,233.131,2.2936,2,15.9,Faridabad,1.2,3.73,18.3152,16684.99099
Flat,3,1,467.692,13.8086,0,16.5,Gurgaon,1.27,7.79,22.1982,26167.36016
PG,1,1,210.759,1.6115,2,23.9,Noida,0.78,6.28,14.7293,14869.65762
Flat,1,1,147.288,4.5083,1,1.4,Greater Noida,0.42,2.38,15.7363,14753.67615
Flat,1,1,247.861,7.686,2,19.6,Mayur Vihar,0.3,4.98,15.4485,17677.16331
Flat,3,2,740.016,4.5754,2,6.3,Greater Noida,0.2,4.94,58.0068,41862.37073
Flat,2,2,372.348,3.1893,0,20.8,Noida,0.19,3.02,12.3392,23289.22615
Flat,1,1,286.429,0.9199,0,20.1,New Delhi,0.82,7.78,16.1408,16205.79955
PG,1,1,245.616,11.8784,0,11.1,Saket,0.6,9.54,42.1773,13301.95
Flat,2,1,581.637,0.5131,2,3.6,Gurgaon,1.88,0.6,48.6396,32353.69452
Flat,4,3,1179.69,7.3962,0,0.2,Saket,0.81,0.88,56.2346,54557.84294
Flat,1,1,188.427,12.5686,0,18.4,New Delhi,0.32,4.14,31.1001,13500.49549
PG,1,1,223.823,7.4897,2,11.9,Vasant Kunj,0.99,2.01,21.8606,16198.29898
Flat,2,1,405.708,13.5872,0,16.1,New Delhi,0.28,6.52,35.623,24374.03036
PG,1,1,167.505,2.983,0,0.6,Faridabad,1.67,7.85,34.7607,11623.94445
Flat,3,2,394.357,7.4094,0,4.3,New Delhi,0.38,9.71,4.9832,31158.91949
Flat,1,1,143.224,9.3138,0,23.9,New Delhi,1.74,6.12,20.2824,9964.946751
Flat,1,1,271.507,12.4247,2,3.9,Noida,1.64,2.47,20.1175,18190.29248
PG,1,1,188.24,2.5876,1,10.9,Saket,1.9,2.21,28.0441,13975.73481
Flat,2,1,410.326,2.7604,2,14.8,Mayur Vihar,1.69,5.86,5.3929,23097.25257
Flat,2,2,301.264,9.9932,2,20.2,New Delhi,1.8,9.32,7.0724,23049.93521
Flat,3,1,742.852,9.6782,0,8.8,Greater Noida,1.9,7.7,21.0748,31898.48357
Flat,2,1,437.22,14.6061,1,17,Noida,0.06,1.75,15.5268,24272.78397
PG,1,1,150.98,10.5367,0,17.9,New Delhi,0.09,0.78,48.6614,14007.51952
Flat,1,1,220.165,12.9975,0,4,New Delhi,1.83,6.8,34.8117,14010.79558
Flat,4,4,531.653,2.363,1,2.7,Noida,1.45,5.86,35.8093,42262.21491
PG,1,1,226.801,5.1666,2,19.9,Dwarka,0.03,9.11,46.1779,16783.07804
Flat,2,1,469.138,2.7226,2,13.3,Greater Noida,0.8,8.2,56.9946,27845.5927
PG,1,1,200.987,5.291,0,4.8,New Delhi,0.66,5.03,50.4304,15990.45293
Flat,1,1,146.74,2.6009,0,8.4,Greater Noida,0.87,1.05,19.2667,12457.07184
Flat,3,1,578.362,14.9585,2,2,Saket,0.35,3.49,9.0721,34592.37219
Flat,2,1,571.047,3.8418,1,4.4,Faridabad,0.44,0.43,42.7163,29167.49934
PG,1,1,143.625,12.7148,2,21.4,Dwarka,1.34,8.48,44.0866,12679.42749
Flat,3,2,885.449,4.1955,2,1.9,Faridabad,0.51,0.94,24.4306,43806.50401
Flat,4,3,995.714,12.4323,0,18.8,Greater Noida,0.84,7.75,55.1324,46815.63091
Flat,1,1,290.276,9.8596,1,11.5,Greater Noida,1.61,0.36,55.1503,17903.38148
Flat,2,1,403.826,10.5538,1,17.6,Mayur Vihar,1.43,4.59,46.7144,21701.12815
Flat,3,3,454.914,9.6027,2,2.6,Noida,0.58,6.46,12.4992,34987.27207
