Type,Number of Rooms,Number of Bathrooms,Area (sqft),Amenities Distance Avg (km),Parking Spaces,Age (years),Location,Crime Rate,Lower Status Population,Avg People in Building,Rent Price
Flat,3,2,484.842,13.1036,1,7.9,Mayur Vihar,1.63,3.45,25.2738,30038.370139617276
Flat,4,1,923.929,12.783,2,23.8,Dwarka,1.91,0.86,11.0467,44308.137159582824
Flat,2,2,375.321,5.4891,2,13.3,Noida,1.56,8.57,28.72,24445.33901531253
PG,1,1,219.467,4.3516,2,24.0,New Delhi,1.53,7.2,23.1677,15777.608501374687
Flat,4,4,809.213,6.8982,1,21.7,Dwarka,0.46,9.34,12.8715,44555.824274406565
Flat,1,1,275.892,13.7542,1,18.2,Saket,0.98,8.13,19.2424,13856.288320475534
Flat,1,1,269.284,1.3328,0,22.6,Vasant Kunj,0.64,4.46,47.4925,13498.995437425916
Flat,4,4,1171.998,7.6149,1,9.8,Faridabad,1.21,9.2,34.6409,53565.754611931065
Flat,2,1,512.047,3.3453,1,11.4,Greater Noida,0.24,6.34,37.7753,26310.92266817018
PG,1,1,181.53,1.5835,2,19.5,Noida,0.79,8.41,58.1277,15445.13192833833
Flat,3,2,822.719,14.5067,0,10.4,Greater Noida,1.03,5.76,5.071,36133.69032506439
Flat,4,2,504.495,0.2747,1,5.5,Dwarka,0.26,9.07,41.0857,37326.763766221644
PG,1,1,233.131,2.2936,2,15.9,Faridabad,1.2,3.73,18.3152,16684.990992186067
Flat,3,1,467.692,13.8086,0,16.5,Gurgaon,1.27,7.79,22.1982,26167.360160993743
PG,1,1,210.759,1.6115,2,23.9,Noida,0.78,6.28,14.7293,14869.657619190477
Flat,1,1,147.288,4.5083,1,1.4,Greater Noida,0.42,2.38,15.7363,14753.676151324054
Flat,1,1,247.861,7.686,2,19.6,Mayur Vihar,0.3,4.98,15.4485,17677.163312872734
Flat,3,2,740.016,4.5754,2,6.3,Greater Noida,0.2,4.94,58.0068,41862.37073420567
Flat,2,2,372.348,3.1893,0,20.8,Noida,0.19,3.02,12.3392,23289.22614968379
Flat,1,1,286.429,0.9199,0,20.1,New Delhi,0.82,7.78,16.1408,16205.799549430003
PG,1,1,245.616,11.8784,0,11.1,Saket,0.6,9.54,42.1773,13301.950004526047
Flat,2,1,581.637,0.5131,2,3.6,Gurgaon,1.88,0.6,48.6396,32353.69452125049
Flat,4,3,1179.69,7.3962,0,0.2,Saket,0.81,0.88,56.2346,54557.8429445208
Flat,1,1,188.427,12.5686,0,18.4,New Delhi,0.32,4.14,31.1001,13500.495492241445
PG,1,1,223.823,7.4897,2,11.9,Vasant Kunj,0.99,2.01,21.8606,16198.298983231973
Flat,2,1,405.708,13.5872,0,16.1,New Delhi,0.28,6.52,35.623,24374.030358467204
PG,1,1,167.505,2.983,0,0.6,Faridabad,1.67,7.85,34.7607,11623.944445694648
Flat,3,2,394.357,7.4094,0,4.3,New Delhi,0.38,9.71,4.9832,31158.919487793384
Flat,1,1,143.224,9.3138,0,23.9,New Delhi,1.74,6.12,20.2824,9964.946750586709
Flat,1,1,271.507,12.4247,2,3.9,Noida,1.64,2.47,20.1175,18190.292480451524
PG,1,1,188.24,2.5876,1,10.9,Saket,1.9,2.21,28.0441,13975.73480927307
Flat,2,1,410.326,2.7604,2,14.8,Mayur Vihar,1.69,5.86,5.3929,23097.25256824702
Flat,2,2,301.264,9.9932,2,20.2,New Delhi,1.8,9.32,7.0724,23049.935213353147
Flat,3,1,742.852,9.6782,0,8.8,Greater Noida,1.9,7.7,21.0748,31898.483572042645
Flat,2,1,437.22,14.6061,1,17.0,Noida,0.06,1.75,15.5268,24272.783974899798
PG,1,1,150.98,10.5367,0,17.9,New Delhi,0.09,0.78,48.6614,14007.51951908815
Flat,1,1,220.165,12.9975,0,4.0,New Delhi,1.83,6.8,34.8117,14010.7955844485
Flat,4,4,531.653,2.363,1,2.7,Noida,1.45,5.86,35.8093,42262.2149059989
PG,1,1,226.801,5.1666,2,19.9,Dwarka,0.03,9.11,46.1779,16783.078039668166
Flat,2,1,469.138,2.7226,2,13.3,Greater Noida,0.8,8.2,56.9946,27845.592695311178
PG,1,1,200.987,5.291,0,4.8,New Delhi,0.66,5.03,50.4304,15990.452925354019
Flat,1,1,146.74,2.6009,0,8.4,Greater Noida,0.87,1.05,19.2667,12457.071844660228
Flat,3,1,578.362,14.9585,2,2.0,Saket,0.35,3.49,9.0721,34592.37219160239
Flat,2,1,571.047,3.8418,1,4.4,Faridabad,0.44,0.43,42.7163,29167.499337914527
PG,1,1,143.625,12.7148,2,21.4,Dwarka,1.34,8.48,44.0866,12679.427493847315
Flat,3,2,885.449,4.1955,2,1.9,Faridabad,0.51,0.94,24.4306,43806.5040062934
Flat,4,3,995.714,12.4323,0,18.8,Greater Noida,0.84,7.75,55.1324,46815.63091486548
Flat,1,1,290.276,9.8596,1,11.5,Greater Noida,1.61,0.36,55.1503,17903.381480164946
Flat,2,1,403.826,10.5538,1,17.6,Mayur Vihar,1.43,4.59,46.7144,21701.12815288349
Flat,3,3,454.914,9.6027,2,2.6,Noida,0.58,6.46,12.4992,34987.272067481375
PG,1,1,222.168,11.462,1,9.1,Noida,0.65,6.34,5.0926,13369.276180822793
PG,1,1,198.031,0.5791,2,24.5,New Delhi,1.49,9.98,47.7924,16835.604654734823
Flat,1,1,219.865,10.666,1,7.3,Dwarka,1.21,2.37,4.2056,14493.985481688616
Flat,4,2,912.731,13.3724,1,14.4,Faridabad,1.22,8.83,32.9334,43551.509389078434
Flat,4,3,1027.788,8.842,0,2.5,New Delhi,1.09,9.69,41.9101,56153.79659053917
Flat,4,2,524.14,6.0858,2,19.7,Faridabad,1.28,9.66,55.6037,37213.580940475316
PG,1,1,240.811,10.976,2,12.3,Greater Noida,1.66,9.34,8.3664,13777.598593389808
Flat,1,1,246.04,6.0715,0,19.8,New Delhi,1.64,8.39,9.9922,13104.237903519557
Flat,3,1,673.788,7.57,2,9.9,New Delhi,0.11,7.03,50.0889,42017.2317442741
PG,1,1,204.506,12.8126,0,1.7,Dwarka,0.66,6.54,29.5105,11958.242138128546
PG,1,1,167.976,7.9952,2,15.2,New Delhi,1.33,1.59,57.8475,16533.311148015426
Flat,4,2,707.075,4.7596,0,4.5,Faridabad,0.4,6.43,29.0625,40345.26154378595
PG,1,1,149.406,5.6811,2,0.4,Greater Noida,0.01,7.21,37.6648,17698.22688731735
Flat,2,2,466.09,9.0535,0,24.4,Dwarka,1.09,1.95,52.0422,24558.7980679231
PG,1,1,168.129,8.8909,1,1.8,Faridabad,0.22,9.16,42.6061,14826.146389433527
PG,1,1,232.448,13.4759,1,17.4,Saket,0.45,4.56,6.5962,13202.834735257411
Flat,4,3,615.649,6.0797,0,1.1,Dwarka,1.41,9.38,34.5933,39427.42749662609
PG,1,1,137.792,9.801,1,24.5,Faridabad,0.39,5.8,12.1483,11283.359581130715
Flat,4,1,1018.268,2.5729,1,21.6,New Delhi,0.27,1.39,41.6312,54714.5834096589
Flat,2,1,416.106,13.1584,1,23.2,Vasant Kunj,1.51,8.69,44.2631,20272.73181207515
PG,1,1,246.389,9.6773,0,5.0,New Delhi,1.69,2.88,1.8749,13811.609941864916
Flat,3,1,584.429,7.2468,0,22.8,Gurgaon,0.27,2.28,33.6561,31972.820311647843
Flat,2,1,279.072,13.6814,1,13.9,Vasant Kunj,0.41,4.18,37.5453,21444.665451521312
Flat,1,1,269.014,7.8807,1,23.9,Noida,0.33,4.15,28.6884,15807.128869666505
Flat,2,2,352.45,11.9401,1,20.7,New Delhi,1.28,1.03,44.2385,27009.118429098984
Flat,4,2,794.037,13.5532,0,17.5,Dwarka,1.86,1.76,36.6663,38568.504748629864
Flat,1,1,221.035,12.7167,0,6.3,Dwarka,1.0,5.27,35.6982,13038.428345799217
Flat,3,2,456.671,8.1026,1,18.9,Greater Noida,1.39,2.25,41.1446,31001.782604700966
PG,1,1,134.513,4.1666,0,23.3,Dwarka,1.29,9.53,32.0743,8024.7148035927285
Flat,4,3,1178.801,13.541,0,15.9,Mayur Vihar,1.21,3.11,43.3112,50336.80351570079
PG,1,1,209.672,0.4374,2,14.2,New Delhi,0.28,0.9,4.5515,18600.21204080784
Flat,1,1,120.534,6.2856,1,8.1,Gurgaon,1.25,3.45,38.0271,14373.853707598162
Flat,3,1,569.322,7.9614,0,20.9,Gurgaon,1.96,0.75,39.6787,30762.730647493576
Flat,4,4,1040.159,8.7761,0,10.9,Gurgaon,0.64,9.64,53.7828,53107.40971886102
Flat,4,2,1074.508,3.3618,1,6.6,Saket,0.12,6.27,34.1017,50026.059014624836
Flat,3,3,871.99,0.7895,2,23.6,Faridabad,0.3,5.66,41.3988,43370.716711487745
Flat,3,1,429.292,4.0456,0,15.5,New Delhi,1.8,3.22,29.9041,29326.172871089664
Flat,3,3,424.225,1.9723,0,22.1,Saket,0.24,9.87,27.0179,28914.730396484687
Flat,2,2,551.563,14.0866,0,6.3,Dwarka,0.13,1.2,23.108,27909.368189306348
Flat,4,1,568.509,10.6656,1,21.3,New Delhi,0.58,0.65,13.8624,39188.1811678006
PG,1,1,186.664,10.8309,0,2.6,Gurgaon,1.32,6.8,55.8993,13248.660913765085
Flat,4,3,616.828,12.9803,2,12.2,New Delhi,1.37,1.37,56.2207,48300.780704533936
Flat,2,1,454.771,9.8914,0,16.7,Vasant Kunj,1.5,7.51,17.1453,19552.370658213298
PG,1,1,190.971,5.2136,1,13.1,Noida,0.77,2.08,48.162,14818.35303039708
Flat,4,3,1197.169,8.0229,2,22.5,Faridabad,0.5,3.73,14.7569,54072.78414964714
Flat,3,1,538.978,2.9959,0,5.8,Mayur Vihar,0.4,9.64,31.4932,29447.025242063046
Flat,1,1,221.24,2.3847,1,20.2,Saket,0.57,3.45,34.8696,15884.852660590273
Flat,1,1,271.414,3.5576,2,3.6,Gurgaon,0.77,2.38,8.4226,20044.234913692664
Flat,3,3,504.302,5.9826,0,8.9,Gurgaon,1.18,5.22,25.2944,33526.794972769356
PG,1,1,129.011,14.582,2,7.8,Dwarka,0.36,3.95,21.1454,14068.82512330925
Flat,4,2,641.514,1.0072,1,3.1,Vasant Kunj,1.61,2.93,6.9962,40462.84668288024
Flat,4,1,887.523,13.8278,1,11.5,Faridabad,0.41,2.35,27.399,42796.29471428321
Flat,3,1,623.344,13.7486,0,5.3,Vasant Kunj,1.49,1.62,59.918,31720.95473526585
PG,1,1,152.948,12.5646,0,13.4,Gurgaon,1.29,1.64,15.9581,11765.743349240358
PG,1,1,189.179,0.8943,2,23.5,Gurgaon,1.56,5.82,38.9523,14711.814395799849
Flat,4,4,992.685,11.9736,1,21.3,Noida,1.43,1.77,3.3236,48443.56233033671
Flat,2,2,272.813,0.7432,2,18.6,Dwarka,1.52,3.93,10.4184,24468.86201337374
PG,1,1,159.089,5.3302,1,24.9,Noida,1.73,8.36,25.365,11514.506031813058
Flat,3,1,720.148,10.6658,0,1.7,Faridabad,1.07,8.48,15.8403,31660.765739403756
PG,1,1,102.789,0.2302,0,24.6,Vasant Kunj,1.74,2.95,20.2932,9431.077505030707
Flat,2,2,386.938,2.1308,0,9.9,Vasant Kunj,0.63,8.55,40.844,22625.491782875106
Flat,1,1,238.789,4.1905,0,16.0,Dwarka,0.47,6.09,4.7593,12901.732192471682
Flat,2,1,552.04,11.0155,1,7.7,Gurgaon,1.29,1.13,35.6537,28405.976089703086
PG,1,1,249.161,5.201,1,5.2,Mayur Vihar,1.27,0.25,44.624,17298.949344427572
PG,1,1,239.608,7.4962,0,1.3,New Delhi,1.01,9.34,47.0906,16023.325179024643
Flat,2,1,427.764,14.5771,0,21.3,Faridabad,0.99,9.75,17.4286,19129.335575126814
PG,1,1,213.335,1.9037,0,14.6,Mayur Vihar,0.76,6.79,17.3996,12021.872946473302
Flat,2,1,356.445,0.9114,0,24.6,Saket,1.61,9.57,30.6791,17304.98738421604
PG,1,1,181.605,8.4537,2,17.7,Vasant Kunj,1.98,1.82,43.1262,14948.877644056065
PG,1,1,191.538,9.2173,1,13.7,Greater Noida,1.05,7.42,49.6239,13487.479389779104
Flat,1,1,174.738,3.2093,2,11.6,Gurgaon,1.75,7.22,57.7446,15283.812555435054
PG,1,1,141.044,9.7132,2,7.3,Noida,0.55,7.65,49.5915,15155.626174020568
Flat,3,1,672.59,13.1776,0,13.2,Saket,0.02,7.12,14.1329,31040.22876364219
Flat,2,1,296.304,9.2516,1,12.2,Greater Noida,1.8,7.07,15.4277,19993.795929754826
Flat,1,1,255.517,10.0107,0,6.4,Greater Noida,0.9,7.89,9.3291,12114.416956246401
PG,1,1,130.104,7.1942,2,18.4,Faridabad,1.63,6.85,21.6087,12420.231056536135
Flat,4,2,996.244,7.0528,1,9.0,Mayur Vihar,0.51,2.38,18.2839,48393.87862767056
PG,1,1,111.711,8.4042,1,23.9,Saket,1.37,6.93,12.9959,10065.453549392692
Flat,4,3,656.929,11.617,1,13.8,Dwarka,0.96,1.45,42.6545,42123.55368435963
Flat,4,1,500.232,7.8237,0,8.3,Vasant Kunj,0.22,2.07,24.6136,33516.20910471142
Flat,2,2,531.206,6.5221,2,11.3,Greater Noida,1.26,3.54,28.397,29461.10653336361
Flat,2,2,332.618,14.9076,1,19.4,Greater Noida,1.21,9.9,23.7114,20589.056453593716
Flat,3,3,823.182,3.4522,0,3.5,Saket,0.21,1.46,11.5761,41585.30024579874
PG,1,1,156.7,9.3928,0,3.0,Dwarka,1.79,4.72,33.0492,10407.696873839244
Flat,4,4,966.015,14.7381,1,24.9,Faridabad,1.22,0.03,32.3943,50044.352941670164
Flat,2,2,456.942,5.7238,0,4.3,Faridabad,1.91,0.16,42.2483,25773.644910185638
PG,1,1,171.712,10.4552,1,8.2,Faridabad,0.32,6.74,34.3836,13711.853256507122
Flat,2,2,525.619,10.7167,2,17.1,Dwarka,1.5,1.76,5.452,29035.601100610646
Flat,3,1,478.017,5.4824,0,2.0,Mayur Vihar,0.21,4.07,25.506,28445.11864932516
Flat,2,1,529.387,10.9358,1,10.6,Vasant Kunj,1.76,2.7,42.5661,25387.015835630813
Flat,3,1,546.697,4.437,2,23.9,New Delhi,0.13,1.74,9.3413,38002.81467304933
Flat,1,1,211.751,10.3043,1,16.6,New Delhi,0.44,7.86,27.8009,15374.170218676158
Flat,2,1,387.119,10.2055,0,6.4,Saket,0.95,0.11,10.8417,22522.39260100658
PG,1,1,106.515,8.6562,0,19.2,Saket,0.64,0.33,56.7813,10356.575265472691
Flat,4,3,511.649,10.3039,2,12.9,Vasant Kunj,1.79,2.45,55.5337,39889.23467168005
Flat,1,1,137.816,3.0095,0,23.3,Greater Noida,1.74,6.69,24.7357,8459.512595591976
PG,1,1,137.007,8.2475,0,24.6,New Delhi,0.61,3.32,48.8165,11762.371102826844
Flat,2,2,558.302,13.1129,2,21.9,Faridabad,0.01,6.56,59.2114,30285.037585590835
Flat,3,3,534.3,14.3983,0,12.9,Saket,1.8,6.66,33.9755,29846.779862736836
Flat,4,1,863.798,4.056,1,12.7,Faridabad,0.14,5.4,8.1581,41896.008393762204
PG,1,1,226.848,11.2875,1,21.9,Vasant Kunj,0.65,4.31,3.1425,12876.456451459377
Flat,1,1,225.891,3.1114,2,2.9,Faridabad,1.17,4.69,4.3964,16401.0884991597
Flat,2,1,586.177,8.1817,0,8.8,Gurgaon,0.13,2.54,33.8691,29220.537327357306
Flat,2,1,249.044,1.1764,0,8.9,Saket,1.78,3.95,29.7329,17780.084525036382
PG,1,1,176.923,5.7874,2,16.3,Vasant Kunj,1.89,0.8,43.7182,14850.4063313959
Flat,2,1,279.21,6.9132,1,15.9,Faridabad,1.57,3.92,9.9527,18386.457659077718
Flat,2,2,270.945,11.1997,2,18.7,Greater Noida,1.33,7.1,55.1013,22592.391399340595
Flat,1,1,173.015,0.1331,1,11.8,Greater Noida,1.2,9.89,2.1508,12797.802539453012
Flat,2,1,531.904,0.1318,0,17.5,New Delhi,1.23,2.37,42.2487,28112.288912874094
Flat,1,1,280.936,12.5845,1,12.5,Mayur Vihar,1.99,3.22,57.1682,14593.73934448544
Flat,2,2,325.928,10.0836,0,15.9,Greater Noida,0.63,3.96,42.3834,21024.523868897053
Flat,2,2,410.817,7.8769,2,19.9,Mayur Vihar,1.05,3.2,50.5014,28210.936051922294
Flat,3,2,747.855,5.3751,2,15.5,Mayur Vihar,0.79,1.38,16.597,40391.98017236734
Flat,1,1,122.807,7.3422,0,14.2,Mayur Vihar,0.87,5.13,46.9284,11078.728433412198
Flat,4,2,1108.187,10.9871,2,17.4,Mayur Vihar,0.5,6.28,26.9528,50224.96855296838
PG,1,1,210.416,10.1966,2,21.9,Gurgaon,1.4,8.39,7.4734,13762.173057012638
Flat,4,1,1095.688,6.2336,0,22.9,New Delhi,0.9,6.83,32.2804,53048.65385651492
Flat,2,2,254.018,6.967,2,16.0,Dwarka,0.46,3.73,15.8405,23051.303024807075
Flat,4,3,534.494,7.7242,2,21.9,Mayur Vihar,0.84,7.31,8.4783,38430.91869235676
Flat,1,1,138.143,2.8924,1,2.6,Mayur Vihar,0.43,1.71,30.367,14697.866390772948
Flat,1,1,286.872,5.4365,1,13.8,Noida,0.27,8.63,55.3524,17032.854540338878
PG,1,1,127.217,8.3358,2,17.8,Noida,1.43,0.97,36.8571,14284.736116404456
Flat,4,4,551.19,6.4993,1,18.1,Saket,1.79,2.94,45.6114,41695.48695730974
PG,1,1,188.745,1.9261,1,20.3,Mayur Vihar,0.8,6.51,37.5134,14407.77959990157
Flat,1,1,199.389,6.259,0,22.9,Gurgaon,0.06,9.64,20.4269,11956.161430257696
Flat,2,1,278.403,13.197,0,8.6,Noida,1.79,0.14,44.0824,19202.522262537987
Flat,2,1,438.737,0.6592,2,13.3,Greater Noida,0.59,8.86,21.9956,26476.647836369695
PG,1,1,234.339,2.3099,1,22.3,Faridabad,1.96,7.28,58.7846,13560.997334608606
Flat,2,1,277.756,3.5421,0,0.3,Vasant Kunj,1.23,4.56,26.9606,19147.467357319467
PG,1,1,222.764,3.1052,2,16.2,Gurgaon,1.58,2.67,31.5771,16613.933157092386
Flat,2,2,493.523,5.0522,1,10.1,Gurgaon,0.52,6.5,44.6977,29120.916207890437
Flat,2,1,542.383,11.8596,1,21.0,Saket,0.26,1.65,6.3383,26452.09094846042
Flat,4,4,967.626,14.6485,2,5.5,Noida,0.05,7.97,51.0176,54134.85822239818
Flat,1,1,168.024,12.7904,2,2.6,Saket,1.01,9.02,6.4478,14417.033690357359
Flat,4,2,512.087,0.7948,1,15.6,Mayur Vihar,0.3,6.68,59.9358,37375.8619885946
Flat,3,3,657.573,10.5002,0,24.0,Saket,0.18,2.34,49.973,35953.53787285837
Flat,1,1,237.951,3.0643,1,6.1,Saket,0.93,0.37,53.6806,17260.287998279047
Flat,1,1,246.941,1.1429,2,8.2,New Delhi,0.75,9.49,10.3862,19191.60889277542
Flat,3,2,616.742,12.5162,0,17.1,Dwarka,0.86,2.15,9.3186,31011.4738153236
Flat,1,1,146.975,6.7706,2,22.7,Dwarka,0.96,7.77,15.0507,13870.324467374361
Flat,2,2,435.757,3.0931,2,9.1,Faridabad,1.36,0.93,30.5057,29751.354048710662
PG,1,1,202.985,10.4936,2,15.3,Gurgaon,0.65,4.07,47.1377,18182.683443802936
Flat,3,3,545.722,6.4668,1,3.4,Saket,1.64,8.26,45.1917,35780.72643936554
PG,1,1,195.089,6.9273,0,11.7,Dwarka,0.79,1.71,33.6068,14103.25855987977
PG,1,1,186.85,8.7085,2,15.9,Dwarka,1.13,4.05,59.0593,16990.579284920997
Flat,1,1,120.864,2.9432,2,1.8,Vasant Kunj,1.03,1.9,53.5727,16324.606171776612
PG,1,1,201.328,10.5212,1,12.1,Gurgaon,0.92,4.77,25.7637,14725.072297933026
Flat,3,1,710.32,10.807,2,16.5,Faridabad,1.65,5.79,58.2667,35014.131931005555
PG,1,1,176.036,3.0226,2,3.7,Saket,0.22,4.71,18.5391,17056.05968650377
PG,1,1,217.706,3.0722,1,3.1,Greater Noida,0.2,4.75,34.5964,17683.925578121634
Flat,4,4,1028.219,4.8352,0,3.4,Dwarka,1.27,5.07,47.2618,50483.575085363394
Flat,4,1,673.677,12.0559,0,24.3,Saket,0.67,6.31,50.5367,34494.68677654695
PG,1,1,162.933,4.9474,2,21.1,Vasant Kunj,0.53,2.32,24.9154,14703.292443824372
Flat,3,1,365.588,1.4127,0,22.0,Faridabad,1.43,8.08,20.5982,23302.03602995448
PG,1,1,188.203,10.7532,2,11.4,Dwarka,1.5,1.48,54.9316,17060.174282664535
Flat,3,3,394.113,1.0562,0,9.8,Noida,1.77,1.87,13.1266,28995.337203603867
Flat,4,3,565.069,3.7813,2,1.9,Gurgaon,1.37,4.05,15.5929,44969.12696139614
Flat,3,2,712.185,5.5892,0,13.2,Dwarka,1.02,0.91,50.6812,35769.68812875738
Flat,3,3,800.409,7.2654,2,18.1,Faridabad,0.71,5.13,41.0707,41809.151225053065
Flat,2,2,524.899,4.1351,1,9.2,Greater Noida,0.86,7.09,39.5845,28792.341610762698
Flat,4,2,882.836,3.8806,1,23.5,Gurgaon,0.96,2.61,47.5301,46621.73942688326
Flat,1,1,145.249,7.9669,2,0.7,New Delhi,1.88,5.67,53.9839,17290.67257238035
Flat,4,2,987.282,11.0571,2,23.2,Mayur Vihar,1.37,4.44,37.7426,47349.24940437368
Flat,4,4,771.754,3.4063,2,6.4,Dwarka,0.01,8.87,45.7139,49991.69745987995
PG,1,1,177.21,5.9179,2,0.4,Faridabad,1.13,1.06,6.1709,17792.98927094204
PG,1,1,228.727,9.665,2,9.9,Vasant Kunj,0.64,2.13,5.6761,17086.683105216613
PG,1,1,193.621,9.6085,2,19.3,New Delhi,0.2,6.31,48.8668,17700.054281886045
Flat,4,1,823.23,9.3735,1,21.1,Noida,0.54,5.3,32.4197,41096.53325806822
Flat,1,1,135.042,3.3112,2,15.3,Dwarka,1.92,4.44,52.5952,14116.534554940814
Flat,1,1,270.406,12.8088,1,6.4,Saket,0.57,3.22,37.4091,16008.320668844755
Flat,1,1,133.079,8.6728,2,16.8,Greater Noida,0.29,4.91,37.0272,14710.807951269948
Flat,1,1,231.487,0.2279,2,0.4,Faridabad,1.51,8.85,43.0557,17842.34248182568
PG,1,1,229.973,14.7259,2,17.8,Saket,1.08,4.83,42.0704,15612.11033739862
Flat,3,1,514.054,5.8728,0,14.5,Saket,1.74,1.31,37.9399,28486.21607487674
Flat,3,1,675.486,11.6509,2,11.3,Gurgaon,1.22,7.39,44.4731,36239.152157600576
Flat,4,1,1150.954,11.6664,1,9.3,New Delhi,1.68,1.54,37.2717,58809.111710812074
Flat,1,1,149.929,11.851,2,15.2,New Delhi,1.14,5.65,43.3613,14982.001064804821
Flat,1,1,134.784,7.7935,2,4.7,Saket,0.56,2.3,52.3583,16915.185892198308
PG,1,1,225.931,3.4921,1,8.1,Greater Noida,0.94,9.0,58.9325,15556.994294527036
Flat,4,3,952.932,10.3876,0,12.2,New Delhi,1.19,0.14,23.2193,53998.99626328541
Flat,4,4,1125.08,8.8959,0,11.4,New Delhi,0.69,2.62,11.7539,60793.748159937895
Flat,3,3,788.174,14.5229,1,20.6,Gurgaon,0.47,2.42,28.4104,42904.06605358345
Flat,1,1,149.223,7.6803,0,22.5,Gurgaon,1.82,6.69,57.5752,10848.114432636039
Flat,2,1,287.857,8.9125,0,10.7,Mayur Vihar,1.44,3.29,21.9439,18738.764801518802
Flat,4,4,516.202,14.8543,1,7.2,Mayur Vihar,0.48,5.96,28.1543,41410.387571285464
PG,1,1,213.455,7.7658,0,16.7,Gurgaon,0.44,9.08,36.5932,12295.613251932049
Flat,1,1,165.262,10.2355,1,9.1,Faridabad,0.72,3.97,43.249,14832.924151668036
Flat,2,2,498.893,8.2304,1,2.3,New Delhi,1.97,5.96,30.5705,30113.39491891006
Flat,4,1,746.499,9.1129,2,13.0,Saket,0.57,0.6,18.9838,41776.709283494805
Flat,4,2,606.486,5.2651,1,17.6,Gurgaon,0.09,8.62,4.6436,40640.43610054926
Flat,3,1,820.179,9.9382,1,22.1,Gurgaon,1.95,7.67,33.1027,37562.33041985944
PG,1,1,167.501,3.6101,0,11.0,Noida,1.04,0.92,48.3119,13513.778416690466
Flat,3,1,776.223,6.1861,0,10.0,Saket,1.14,9.6,33.9343,32331.273863515155
Flat,4,1,1057.778,5.1306,0,16.1,Gurgaon,1.2,4.7,20.4688,47689.371686518134
Flat,4,1,998.65,4.7537,1,23.4,Noida,1.58,5.01,45.5095,44209.21855086049
Flat,3,1,664.88,12.5897,2,12.7,Mayur Vihar,0.54,9.12,36.1836,34651.30653098499
PG,1,1,129.358,10.4364,0,1.6,Vasant Kunj,1.07,2.29,15.9332,12123.72417488152
Flat,1,1,187.512,12.4446,1,1.8,Dwarka,0.45,1.54,32.1468,15132.152827324282
PG,1,1,245.047,6.8254,1,6.1,Vasant Kunj,0.78,8.72,36.8119,15002.02646249939
Flat,1,1,270.559,13.8609,2,10.9,New Delhi,1.67,6.44,59.7936,19204.834704573426
Flat,4,4,973.828,6.1037,0,12.0,Faridabad,1.41,5.3,59.7862,49972.30496016557
PG,1,1,209.399,3.5087,1,11.3,Faridabad,0.99,2.63,6.8008,14212.286932872388
Flat,3,3,886.824,14.3721,1,20.1,Gurgaon,1.88,9.11,14.9304,42282.070458011
Flat,3,2,711.69,9.132,1,23.4,Noida,1.51,4.08,2.0654,33932.861974430656
Flat,2,2,542.025,1.976,0,18.8,Mayur Vihar,0.75,5.22,6.0068,26404.944431434873
Flat,2,1,328.317,14.4201,0,21.9,Faridabad,0.73,7.77,43.7828,17587.49270242686
Flat,1,1,287.393,5.8573,2,22.3,Vasant Kunj,1.1,8.6,54.4343,17604.49095338328
PG,1,1,200.513,5.2468,0,25.0,Vasant Kunj,0.08,6.57,7.8314,11774.686751482772
Flat,2,1,417.185,13.0621,2,21.2,Mayur Vihar,1.08,8.22,44.2769,24142.710155294313
PG,1,1,235.807,11.2859,0,19.3,New Delhi,0.52,1.01,23.2631,14013.895535728323
Flat,4,1,616.453,9.3879,1,17.4,Greater Noida,1.8,6.78,8.4025,34245.08208258998
Flat,1,1,279.816,10.7996,2,8.5,Gurgaon,0.25,6.85,6.94,18488.178768760015
Flat,4,2,642.294,1.3507,0,9.4,Mayur Vihar,1.53,0.28,8.4982,37183.86960399334
PG,1,1,191.498,3.4017,2,2.6,Noida,1.92,0.33,49.3403,17239.439254280864
Flat,4,2,889.693,8.6242,2,11.8,Gurgaon,0.41,0.44,7.0345,50260.22704897415
Flat,1,1,267.038,8.782,0,5.3,Faridabad,0.32,9.59,26.5602,13996.643344872338
PG,1,1,152.053,5.6967,1,21.0,Gurgaon,0.08,4.96,51.2925,15018.393659555686
Flat,1,1,200.687,6.3754,0,17.5,New Delhi,0.8,9.59,23.7719,12587.636997248106
Flat,4,1,1179.594,2.2868,0,9.3,Vasant Kunj,1.71,2.59,23.6005,48084.13772226148
Flat,1,1,257.234,7.8053,0,10.8,Vasant Kunj,0.01,5.66,43.3123,14905.823599878639
PG,1,1,110.012,13.3476,2,6.4,Faridabad,1.48,7.88,8.1298,12367.890635050575
PG,1,1,177.168,4.8069,1,1.4,Gurgaon,1.73,0.04,46.6567,15620.28591504039
Flat,4,3,1136.44,5.1085,1,3.0,New Delhi,1.85,1.6,23.1525,62334.47922844189
Flat,2,2,294.018,5.2241,0,16.9,New Delhi,0.28,3.82,32.1526,24110.370937354066
PG,1,1,224.446,13.9376,0,14.2,Faridabad,0.94,3.56,55.0207,13309.14815559519
Flat,4,4,1129.225,4.9349,2,22.6,Mayur Vihar,0.5,3.37,1.2378,56296.90808141549
PG,1,1,239.841,9.6006,0,24.2,Greater Noida,0.3,7.3,9.0688,12166.917853973906
Flat,2,2,473.366,9.8172,1,5.3,Faridabad,0.6,8.94,32.8889,25882.949962955194
